date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2018/7/24,28473,26694,25631,25028,24780,25136,26799,28735,31030,33473,34896,35815,36694,37175,36612,36022,35906,35860,35029,34432,33639,33400,32606,30185
2018/7/25,28609,26913,25584,24908,24636,24842,26429,28270,30337,32605,34034,34822,35658,36174,35730,35470,35357,35241,34646,34004,33326,33175,32527,30275
2018/7/26,28590,26856,25618,24990,24815,24977,26743,28746,30813,33229,34682,35632,36541,37007,36463,35869,35825,35841,35226,34693,33834,33595,32734,30425
2018/7/27,28970,27150,25840,25263,24913,25243,26911,28775,30960,33188,34738,35737,36773,37236,36549,35786,35438,35135,34577,34061,33256,32698,31583,29607
2018/7/28,28710,27040,25585,24729,24219,23841,23987,24135,25807,27959,29877,30996,31586,31983,31762,31116,30453,30153,29810,29829,29712,30051,29829,28105
2018/7/29,26355,24752,23407,22645,22067,21841,21933,21532,22454,24194,25697,26797,27459,28127,28535,28193,27701,27383,27264,27485,27598,28951,30006,28359
2018/7/30,26247,24580,23484,23034,22737,23189,25364,27359,29652,32207,33884,34860,35806,36421,36015,35380,35235,35139,34631,33979,33158,33154,32370,30021
2018/7/31,28375,26665,25377,24819,24502,24725,26399,28154,30037,32451,34132,35251,36341,36977,36498,35846,35676,35527,34766,34164,33470,33638,32927,30395
2018/8/1,26185,24330,23125,22738,22658,23611,26856,31913,35308,36816,37648,37613,37279,37139,35950,35288,35075,35447,37221,38093,38400,37615,34909,31417
2018/8/2,30138,27810,26548,25999,25856,26467,29310,34557,37836,39251,39925,39648,39090,38956,37814,37394,37128,37154,37851,40241,40693,39834,37133,33466
2018/8/3,27987,26001,24842,24377,24260,25056,27548,31386,34074,35651,36192,36087,35416,35095,34033,33336,32903,32637,32660,34938,36206,35163,32799,29696
2018/8/4,24993,23223,21870,21235,20695,20651,21010,21491,22124,24218,26087,27036,27280,27454,26938,25609,24807,24292,24262,25096,27050,29813,28651,26800
2018/8/5,25445,24065,23058,22655,22520,22866,25021,27681,30081,31210,31622,31979,32195,32129,31332,30812,30335,30121,29635,29547,30264,31499,29660,26964
2018/8/6,25338,24084,23160,22786,22706,23060,24596,27110,29434,30648,31239,31718,32197,32185,31169,30324,30074,29808,29260,29146,29152,29454,28723,26760
2018/8/7,25967,24361,23102,22237,21767,21630,21405,21095,22202,24051,25693,26668,27461,28200,28540,27904,27371,27041,27101,27399,27839,28591,29837,28424
2018/8/8,29365,27495,25997,25480,25043,25123,26574,28273,30541,32911,34358,35501,36538,37399,37272,36538,36388,35993,35206,34342,33643,34038,32943,30516
2018/8/9,26635,25297,24220,23451,23123,22782,23166,23758,24423,26650,28194,28910,29219,29436,28791,27417,26655,26303,26249,26413,27722,28973,27323,25612
2018/8/10,22999,22001,21410,21206,21151,21652,24122,27744,29378,30267,30756,31016,31506,31458,30605,29963,29620,29609,29172,29901,32155,31328,28356,25918
2018/8/11,26702,24964,24004,23651,23575,24168,26665,30595,32802,33841,34344,34361,34245,34043,33033,32666,32585,32875,34444,35234,35394,34094,31651,28816
2018/8/12,25906,24076,22709,21894,21726,21772,22297,23359,24455,26532,28199,28435,28032,28116,27924,26752,25914,26218,28437,29204,29850,29806,28872,27033
2018/8/13,26093,24455,23404,22866,22537,22837,24270,25848,27817,29997,31601,32529,33588,34403,34255,33572,33345,33149,32567,32089,31439,32132,30987,28901
2018/8/14,27029,25390,24070,23519,23068,23264,24561,25951,27834,29973,31290,32211,32928,33591,33502,32878,32546,32356,31882,31473,30939,31556,30282,28217
2018/8/15,26764,25177,23926,23125,22587,22369,22544,22456,23074,24621,25922,26977,27580,28378,28790,28324,27892,27632,27488,27534,27628,29240,28973,27493
2018/8/16,26209,24611,23438,22826,22575,22881,24412,25875,27715,29705,31056,31997,32707,33229,32836,32118,31653,31327,30858,30427,30119,31121,29839,27911
2018/8/17,26210,24595,23436,22844,22562,22682,23916,25261,27142,29149,30498,31334,31894,32221,31664,30764,30507,30314,29912,29657,29620,30623,29154,27310
2018/8/18,25929,24311,22957,22338,21948,21642,22015,22046,22948,24967,26597,27487,27992,28506,28416,27685,27184,26856,26691,26749,27075,28623,27685,26121
2018/8/19,24679,23358,22078,21339,20824,20603,20846,20591,21084,22704,23971,25086,25758,26496,26977,26554,25985,25751,25616,25806,26164,28181,28217,26755
2018/8/20,25007,23511,22472,22004,21771,22051,23716,25487,27557,29979,31477,32562,33542,34175,33913,33293,33110,32845,32431,31987,31840,32803,31356,29191
2018/8/21,27189,25419,24349,23699,23395,23648,25094,26896,28667,30997,32615,33757,34813,35427,35077,34302,34083,33902,33342,32720,32221,33440,31710,29465
2018/8/22,27739,25970,24809,24201,23866,24037,25442,27387,29262,31493,32871,34121,35133,35838,35538,34892,34672,34419,33637,33014,32640,33764,31919,29688
2018/8/23,27954,26224,24979,24378,23989,24133,25674,27452,29287,31506,32786,33889,34890,35640,35316,34607,34296,33877,33369,32834,32684,33776,31935,29573
2018/8/24,27889,26145,24863,24352,24006,24101,25537,27229,28934,31017,32385,33540,34523,35188,34922,34200,33919,33692,33128,32533,32142,33035,31148,29316
2018/8/25,27713,26232,24833,23979,23429,23055,23362,23603,24408,26401,28019,29139,29761,30406,30248,29639,29001,28687,28330,28103,28279,29860,28522,26854
2018/8/26,25508,24037,22915,22284,21820,21539,21697,21525,21711,23258,24579,25687,26392,27082,27489,27040,26615,26368,26239,26438,27124,29284,29126,27622
2018/8/27,26063,24528,23403,22886,22621,23030,25246,27543,29647,31894,33384,34627,35676,36473,36183,35579,35404,35245,34705,34068,33828,35041,32942,30625
2018/8/28,28520,26801,25530,25041,24584,24939,26707,28868,30972,33419,34944,36017,36412,36684,36627,36049,35965,35725,34916,34207,33982,34957,32841,30427
2018/8/29,28607,26810,25610,25108,24807,25066,26799,28937,31031,33115,34631,35647,36507,37034,36312,35466,35297,35109,34485,33930,33754,34561,32448,30194
2018/8/30,28295,26661,25524,24984,24788,25041,26654,28869,30775,32811,34400,35372,36276,36859,36353,35537,35232,35000,34479,33895,33768,34682,32504,30222
2018/8/31,28321,26693,25550,24990,24719,24945,26695,28995,30750,32708,33802,34791,35746,36374,35781,34900,34667,34340,33784,33208,32965,33653,31653,29679
2018/9/1,28826,26713,25396,24994,24818,25531,28322,33300,36659,37888,38686,38688,38082,38398,37405,37085,36894,36903,38582,39374,39478,38343,35348,31823
2018/9/2,30624,28131,26720,26257,26106,26694,29564,34672,37633,39147,39780,39633,39159,38898,37509,36582,36145,36179,36830,38906,39084,38352,35900,33003
2018/9/3,27788,25866,24595,24144,24096,24737,27565,31515,33938,34935,35175,35239,35028,34871,33899,33031,32616,32419,32340,34486,34979,34081,31995,29506
2018/9/4,24618,22980,21850,21621,21550,22308,25263,29315,31698,33159,33851,34035,34085,33670,32610,31896,31381,31093,30613,30936,32422,34072,31489,28841
2018/9/5,25313,24063,23208,22765,22670,23051,24999,27563,29845,31090,31455,31764,32217,32047,31155,30621,30344,30190,29685,29505,30274,31359,29551,26940
2018/9/6,25504,24098,22917,22311,21977,21782,21734,22108,24150,26323,27679,28140,28408,28438,27602,26190,25491,25032,24871,25062,25706,26668,26567,24930
2018/9/7,26254,24601,23578,23033,22870,23303,25561,28169,30862,33207,34947,35980,37040,37665,37055,36508,36361,36343,35739,34974,34236,33727,33031,30726
2018/9/8,28771,27007,25696,25082,24707,24812,26374,28020,30086,32377,33609,34552,35351,36052,35675,34740,34294,33963,33316,32660,32090,32675,31715,29451
2018/9/9,24291,22997,21833,21415,21009,20831,21047,21294,21473,23175,24638,25616,26239,26679,26736,25718,25026,24658,24659,24942,26530,28361,27259,25513
2018/9/10,24682,23551,22800,22558,22548,22848,24896,28055,29359,30170,30620,30950,31137,31242,30449,29606,29332,29295,28889,29877,32020,31185,28374,25963
2018/9/11,26988,25419,24266,23774,23849,24386,26777,30333,32222,33228,33716,33491,33461,33324,32381,31624,31245,31587,33608,34001,33905,33009,30869,28717
2018/9/12,25030,23204,21933,21229,20928,20975,21306,22116,22798,24632,26343,26939,26719,27004,26961,25929,25271,25716,28110,29330,30626,30560,29309,27139
2018/9/13,27069,25692,24679,24250,24089,24354,26304,29392,31119,32563,33541,34307,35196,35567,34743,34343,34414,34431,33843,33250,34010,34176,31216,28775
2018/9/14,27319,25950,24949,24603,24333,24671,26691,29643,31117,32566,33649,34395,35271,35585,34693,33912,33615,33462,32750,32255,32894,32850,30181,28039
2018/9/15,26866,25563,24335,23691,23123,22880,23240,24062,24844,27171,28697,29378,29663,29951,29430,28204,27598,27446,27201,27217,28443,29483,27755,26180
2018/9/16,24626,23238,22120,21546,21153,21024,21292,21438,21608,23364,24898,25942,26552,27307,27437,26410,25809,25715,25646,25983,27979,29456,28060,26128
2018/9/17,24630,23253,22419,22213,22229,22872,25402,29005,30512,31938,33097,33907,34833,35057,34366,33835,33624,33588,32944,32449,33752,33678,30519,27955
2018/9/18,26517,25304,24508,24069,23924,24261,26331,29636,31099,32363,33329,33938,34863,35192,34297,33861,33788,33826,33169,32682,33953,33833,30588,28012
2018/9/19,26667,25259,24494,24059,23957,24394,26533,29788,31217,32535,33439,34193,35087,35485,34784,34516,34490,34432,33749,33080,34403,34316,31075,28561
2018/9/20,27072,25676,24722,24270,24035,24287,26362,29722,31077,32484,33383,34196,35338,35680,35097,34782,34959,34951,34308,33864,35080,34553,31275,28686
2018/9/21,27381,25945,24881,24506,24180,24481,26540,29912,31337,32670,33608,34547,35474,35884,35137,34592,34397,34150,33355,32958,33717,33298,30592,28374
2018/9/22,27294,25891,24597,24068,23592,23304,23620,24639,25428,27659,29302,30123,30733,31275,30912,29911,29283,28985,28819,28837,30192,30599,28612,26959
2018/9/23,25445,23993,22892,22066,21572,21559,21751,22103,22258,23916,25377,26518,27448,28223,28539,27756,27301,27066,27060,27370,29614,30438,29138,27360
2018/9/24,25439,24101,23144,22794,22734,23349,25644,29234,30756,32325,33268,33995,34899,35310,34909,34547,34484,34372,33608,33283,34627,34158,31081,28558
2018/9/25,27169,25776,24959,24492,24243,24641,26649,30096,31438,32501,33083,33702,34514,34880,34305,34032,34009,33989,33335,33083,34448,33930,30789,28279
2018/9/26,26970,25675,24771,24242,24167,24626,26511,30040,31478,32465,33187,33823,34468,34629,33725,33422,33433,33349,32639,32386,33923,33283,30275,27827
2018/9/27,26632,25370,24320,24093,23971,24255,26235,29583,31025,32044,32601,33082,33762,33942,33163,33044,33001,32966,32365,32101,33649,33091,30090,27638
2018/9/28,26715,25423,24354,24079,23967,24308,26224,29584,30625,31664,32328,32974,33723,34011,33140,32534,32284,32117,31475,31234,32688,32057,29271,27147
2018/9/29,26142,24773,23682,23134,22701,22521,22900,23853,24636,26772,28071,28718,29140,29616,29094,27973,27239,26934,26787,26922,28754,28919,26994,25370
2018/9/30,23969,22628,21616,21157,20684,20605,20917,21460,21517,23211,24601,25430,25976,26613,26635,25598,24906,24704,24673,25310,27942,28267,26944,25178
2018/10/1,29001,26734,25441,25031,24906,25566,28072,32993,36223,37292,37901,37660,37320,37213,36069,35451,35102,35390,37007,38068,38346,37441,34576,31258
2018/10/2,30687,28344,26614,25640,25123,25066,25726,27202,28896,32117,34480,34755,34022,33865,33037,31838,30818,30532,31179,33745,34558,34542,33236,31007
2018/10/3,27794,25671,24249,23610,23148,22942,23531,24479,26155,29019,30529,31035,30721,30660,29830,28324,27375,27125,27347,29593,30833,30591,29245,27271
2018/10/4,26628,24806,23770,23447,23391,24018,26748,30704,33277,34668,35237,35667,35805,35524,34515,33918,33623,33329,32944,33263,34339,35302,32412,29877
2018/10/5,25475,24007,23297,22942,22853,23232,25232,27713,29816,30992,31247,31488,31911,31803,30850,30319,30106,30031,29562,29379,29826,30918,29344,27229
2018/10/6,23487,22016,21014,20496,19989,19840,19811,19657,20771,22558,24064,24949,25251,25620,25531,24334,23530,23269,23429,23905,24708,26167,26866,25147
2018/10/7,29100,27374,26016,25393,24985,25190,26834,29206,31578,33918,35217,36003,37023,37544,37170,36525,36488,36300,35715,35219,34569,33871,33154,30697
2018/10/8,27744,25993,24884,24230,23777,23999,25327,26847,28873,30924,32226,33131,34089,34691,34293,33486,33093,32997,32606,32108,31476,32068,31004,28998
2018/10/9,23957,22790,21982,21566,21466,22004,24322,27157,28893,30475,31312,31955,32604,33028,32465,31857,31750,31557,31041,30686,31473,32137,29434,27106
2018/10/10,24561,23408,22709,22359,22230,22720,25137,28587,30250,31104,31601,31957,32345,32208,31191,30472,30264,30142,29695,30520,32755,31568,28711,26340
2018/10/11,26920,25124,23924,23113,22757,22794,23282,24315,25782,28152,29725,29882,29600,29818,29244,27992,27102,27192,29086,29838,30010,29958,28611,26716
2018/10/12,24844,23201,22324,21937,21917,22698,25804,30672,33475,34457,34678,34455,34017,33935,32913,32472,32339,33164,35026,35527,35791,34920,32121,28967
2018/10/13,23262,22037,21005,20641,20388,20493,21227,22369,23082,24993,26595,27140,27499,27867,27531,26366,25644,25153,24993,25835,27790,27650,25829,24342
2018/10/14,23238,21961,20903,20285,19912,19951,20325,20749,21077,22536,24144,25169,25642,26048,25591,24174,23349,23213,23462,24862,27252,27392,25904,24330
2018/10/15,22651,21443,20878,20618,20630,21259,23784,27551,29451,30016,30607,30931,31337,31293,30361,29781,29622,29484,29323,30397,32501,31417,28619,26287
2018/10/16,24780,23466,22660,22427,22445,22888,24869,28503,30376,30949,31433,31684,32065,31912,30875,30170,29974,29859,29437,30475,32724,31691,28684,26392
2018/10/17,25002,23867,23002,22669,22532,22981,25076,28844,30722,31257,31572,31879,32194,32066,31103,30607,30424,30320,29850,31098,33162,31945,28876,26545
2018/10/18,25218,23858,23071,22760,22681,23130,25332,28848,30823,31429,31799,32133,32345,32149,30995,30249,29928,30087,29671,31002,32756,31690,28782,26459
2018/10/19,25050,23821,22957,22735,22678,22847,24796,28418,30446,31242,31758,32073,32320,31919,30860,30201,29656,29516,29190,30397,31853,30898,28368,26331
2018/10/20,24963,23395,22347,21799,21428,21195,21648,22909,24098,26121,27566,28001,28321,28378,27645,26283,25286,24867,24877,26456,28237,28003,26245,24495
2018/10/21,22910,21567,20497,19934,19685,19740,20021,20634,21157,22546,24356,25294,25513,26015,25760,24456,23490,23179,23209,25162,27625,27498,25994,24490
2018/10/22,22876,21577,20937,20724,20673,21339,23925,27651,29922,30642,31164,31386,31642,31648,30765,30148,29673,29480,29143,30850,32699,31649,28733,26165
2018/10/23,24540,23265,22469,22257,22156,22609,24810,28523,30589,31029,31407,31735,31935,31846,30908,30380,30057,29835,29423,31075,32790,31700,28923,26439
2018/10/24,24961,23593,22766,22510,22408,22761,24812,28444,30409,30820,31366,31602,31580,31540,30643,30097,29838,29645,29358,30882,32827,31672,28601,26194
2018/10/25,24638,23402,22613,22303,22281,22683,24716,28397,30508,30918,31395,31501,31814,31756,30798,30296,29983,29756,29385,31025,32625,31575,28622,26338
2018/10/26,24886,23654,22803,22524,22436,22817,24817,28643,30539,30980,31445,31781,32054,31922,30884,30193,29730,29545,29479,31137,32202,31147,28503,26397
2018/10/27,25102,23673,22481,21918,21476,21277,21837,23140,24618,26291,27925,28328,28481,28600,27782,26549,25676,25361,25603,27274,28649,28415,26529,24845
2018/10/28,23114,21573,40511,19691,19599,19590,20112,20615,22003,24192,25523,26028,26232,26832,26579,25248,24613,24575,26517,28268,29017,28600,27235,25031
2018/10/29,23541,22371,21506,21265,21140,21948,24931,28781,31412,32914,33661,33975,34176,33961,33048,32558,32271,32282,33872,35131,35278,33936,31008,28112
2018/10/30,26052,24492,23648,23310,23215,23911,26682,30532,32861,33697,34094,34350,34270,34200,33456,33092,32980,33329,34718,35789,35945,34729,31800,28793
2018/10/31,26566,24880,23941,23600,23544,24085,26384,30060,32454,33604,34296,34398,34366,34363,33430,33102,32815,32802,33925,34202,34131,33050,30834,28361
2018/11/1,28830,26646,25233,24749,24751,25463,28169,32866,36037,36999,37470,37359,36964,36807,35636,35082,34864,35250,37024,38201,38496,37722,35030,31666
2018/11/2,28542,26157,24391,23370,22974,22923,23390,24138,24832,27303,29408,30204,29838,30014,29814,28485,27806,27538,28800,31815,33319,33586,32515,29957
2018/11/3,25428,23640,22486,21697,21240,21356,21715,21857,22908,25214,27004,27847,27909,28381,28031,26685,25753,25732,26215,29062,31250,31396,30295,27751
2018/11/4,27429,25658,24471,23965,23894,24493,27048,31216,33934,35393,35849,35584,35720,35336,34227,33620,33282,32932,32519,32793,34344,35445,32518,29980
2018/11/5,25577,24037,23132,22736,22629,23013,25034,27501,29657,31085,31588,31925,32231,32078,31050,30295,29920,29745,29282,28959,29172,30350,29071,26979
2018/11/6,23366,21979,21092,20860,20942,21494,23772,26655,29073,30517,31229,31896,32249,32175,31266,30684,30403,30445,29822,29694,29992,30419,29450,26998
2018/11/7,29111,27364,26083,25562,25216,25471,27062,29448,31759,34042,35443,36179,37273,37542,36889,36131,35948,35751,34994,34307,33774,33286,32449,30186
2018/11/8,27447,25972,24738,23960,23329,23135,23333,23474,24803,27012,28746,29747,30608,31266,31304,30673,30164,29722,29602,29336,29473,30529,29873,28098
2018/11/9,25789,24457,23568,23191,22932,23230,24750,27292,28402,29852,30828,31642,32488,32952,32326,31721,31598,31494,30950,30708,31816,32479,29880,27483
2018/11/10,24978,23732,22989,22614,22544,23043,25107,28403,30168,30884,31432,31793,32235,32168,31138,30495,30233,30005,29438,29989,31788,30847,28086,25972
2018/11/11,24688,22935,21844,21044,20723,20788,21136,21474,22154,24239,25997,26512,26446,26888,26739,25540,24815,24941,27147,28672,29547,29529,28381,26350
2018/11/12,27094,25213,24014,23604,23519,24182,26884,31576,34372,35075,35218,35061,34725,34552,33561,33386,33334,34162,35889,36295,36353,35476,32710,29497
2018/11/13,26186,24407,23344,23016,22948,23548,25983,29991,32068,33006,33311,33207,33160,33032,32061,31511,31248,31656,33649,34538,34777,33463,30849,28019
2018/11/14,26117,24435,23467,23120,23042,23711,26196,30035,32063,32960,33225,33260,33299,33179,32172,31693,31380,31664,33438,34092,34270,33133,30453,27708
2018/11/15,25900,24272,23286,22953,22911,23604,26178,29926,31718,32670,33228,33271,33383,33176,32148,31717,31567,31969,33669,34310,34259,32939,30433,27866
