,time,temp,humidity,wind_speed,total load actual
27246,2018-05-02 12:00,288.2157054598929,51.129855451550895,2.7562839494343887,38823.0
27247,2018-05-02 13:00,289.3169548740235,42.267731418242505,3.1887014068589115,38987.0
27248,2018-05-02 14:00,290.62309213445985,38.727710705707786,2.8292176336955257,37353.0
27249,2018-05-02 15:00,290.97622373734424,35.50818827698669,3.398823868394464,37003.0
27250,2018-05-02 16:00,291.4462522574345,38.96845800575095,4.414289896390054,37051.0
27251,2018-05-02 17:00,292.00825441435614,41.116267145577744,3.6452892531300254,37064.0
27252,2018-05-02 18:00,291.9155373561817,47.12634179210468,4.7556461085189685,37525.0
27253,2018-05-02 19:00,292.0616201176547,47.517882202128476,4.7556461085189685,39542.0
27254,2018-05-02 20:00,291.2303701702604,43.41417776690881,4.154236090381088,40068.0
27255,2018-05-02 21:00,288.675723464025,63.15577500265479,2.7167927532416947,38954.0
27256,2018-05-02 22:00,285.69147862258643,71.63499109709213,2.173191045921894,35865.0
27257,2018-05-02 23:00,285.69147862258643,71.63499109709213,2.173191045921894,32174.0
27258,2018-05-03 00:00,285.69147862258643,71.63499109709213,2.173191045921894,25638.0
27259,2018-05-03 01:00,283.1994095609725,85.41304713277711,1.3506633626230526,23896.0
27260,2018-05-03 02:00,283.1994095609725,85.41304713277711,1.3506633626230526,22647.0
27261,2018-05-03 03:00,283.1994095609725,85.41304713277711,1.3506633626230526,22360.0
27262,2018-05-03 04:00,282.4852301340861,89.31919521817629,1.5806842238950751,22442.0
27263,2018-05-03 05:00,282.4852301340861,89.31919521817629,1.5806842238950751,23273.0
27264,2018-05-03 06:00,282.4852301340861,89.31919521817629,1.5806842238950751,26621.0
27265,2018-05-03 07:00,281.774608922924,89.73874488081356,1.2650796857238358,31183.0
27266,2018-05-03 08:00,280.7520502192492,85.63588588458747,1.2650796857238358,34231.0
27267,2018-05-03 09:00,281.40987202353875,82.9901765926912,1.7260999037358316,35881.0
27268,2018-05-03 10:00,289.44751638076247,70.40056271128047,2.0350588244518137,36663.0
27269,2018-05-03 11:00,289.44751638076247,70.40056271128047,2.0350588244518137,36749.0
27270,2018-05-03 12:00,289.44751638076247,70.40056271128047,2.0350588244518137,36215.0
27271,2018-05-03 13:00,290.3503671552745,67.65978912278311,3.702119068480155,36104.0
27272,2018-05-03 14:00,290.3503671552745,67.65978912278311,3.702119068480155,34904.0
27273,2018-05-03 15:00,290.3503671552745,67.65978912278311,3.702119068480155,34163.0
27274,2018-05-03 16:00,291.1244241345765,60.73456714964783,2.92549431229692,33715.0
27275,2018-05-03 17:00,291.1244241345765,60.73456714964783,2.92549431229692,33660.0
27276,2018-05-03 18:00,291.25311469698687,50.39876667947653,2.3001385101756493,33738.0
27277,2018-05-03 19:00,290.7905512850268,50.035322804346215,2.4198025160587284,36017.0
27278,2018-05-03 20:00,290.3061981032188,54.06320580319933,2.8040594677118404,37131.0
27279,2018-05-03 21:00,289.39599920223765,55.59662523122021,2.5760622985632784,36192.0
27280,2018-05-03 22:00,288.69625143822634,65.70031750226478,2.7208401374886155,33508.0
27281,2018-05-03 23:00,287.6062173352985,68.67775756948944,1.633870609381358,30346.0
27282,2018-05-04 00:00,287.0214493441664,65.6282301793991,1.3337320992057082,26548.0
27283,2018-05-04 01:00,285.89596199139186,69.39372581073074,1.1343376906446194,24772.0
27284,2018-05-04 02:00,285.8316232976352,67.65706630766786,2.0030021875914112,23642.0
27285,2018-05-04 03:00,285.2989648073697,71.58641845062077,1.266058181191787,23244.0
27286,2018-05-04 04:00,284.5437134932064,65.82114598289937,2.5168048367066147,23138.0
27287,2018-05-04 05:00,283.9510198772998,67.52170861346967,2.5188285288300754,23626.0
27288,2018-05-04 06:00,283.17320329830164,68.01397415821891,1.5305000260002035,26035.0
